0.0,1.0,0.9990854079338707
0.0,0.8474358974358974,0.9855449814335385
0.0,0.0,0.9417551475474142
0.0,0.8384615384615385,0.7573011026821239
0.0,0.8525641025641025,0.7034117665004762
0.0,0.6897435897435897,0.5883709189149023
0.0,0.9038461538461539,0.5852478403318853
0.0,0.9987179487179488,0.28411989016423506
0.0,0.6884615384615385,0.2830882910987639
0.0,0.3256410256410256,0.2807286403900441
0.004149377593360981,1.0,0.9990854079338707
0.004149377593360981,0.8474358974358974,0.9855449814335385
0.004149377593360981,0.0,0.9417551475474142
0.004149377593360981,0.8384615384615385,0.7573011026821239
0.004149377593360981,0.8525641025641025,0.7034117665004762
0.004149377593360981,0.6897435897435897,0.5883709189149023
0.004149377593360981,0.9038461538461539,0.5852478403318853
0.004149377593360981,0.9987179487179488,0.28411989016423506
0.004149377593360981,0.6884615384615385,0.2830882910987639
0.004149377593360981,0.3256410256410256,0.2807286403900441
0.008298755186721962,1.0,0.9990854079338707
0.008298755186721962,0.8474358974358974,0.9855449814335385
0.008298755186721962,0.0,0.9417551475474142
0.008298755186721962,0.8384615384615385,0.7573011026821239
0.008298755186721962,0.8525641025641025,0.7034117665004762
0.008298755186721962,0.6897435897435897,0.5883709189149023
0.008298755186721962,0.9038461538461539,0.5852478403318853
0.008298755186721962,0.9987179487179488,0.28411989016423506
0.008298755186721962,0.6884615384615385,0.2830882910987639
0.008298755186721962,0.3256410256410256,0.2807286403900441
0.012448132780082943,1.0,0.9990854079338707
0.012448132780082943,0.8474358974358974,0.9855449814335385
0.012448132780082943,0.0,0.9417551475474142
0.012448132780082943,0.8384615384615385,0.7573011026821239
0.012448132780082943,0.8525641025641025,0.7034117665004762
0.012448132780082943,0.6897435897435897,0.5883709189149023
0.012448132780082943,0.9038461538461539,0.5852478403318853
0.012448132780082943,0.9987179487179488,0.28411989016423506
0.012448132780082943,0.6884615384615385,0.2830882910987639
0.012448132780082943,0.3256410256410256,0.2807286403900441
0.016597510373443924,1.0,0.9990879608105961
0.016597510373443924,0.8474358974358974,0.985769258058764
0.016597510373443924,0.0,0.9426264432364044
0.016597510373443924,0.8384615384615385,0.7580224131794744
0.016597510373443924,0.8525641025641025,0.7048234539398311
0.016597510373443924,0.6897435897435897,0.5909909616357109
0.016597510373443924,0.9038461538461539,0.5863053492039322
0.016597510373443924,0.6884615384615385,0.2850700939592679
0.016597510373443924,0.3256410256410256,0.28260589164320143
0.016597510373443924,0.9987179487179488,0.28190465059151826
0.020746887966804906,1.0,0.9990879608105961
0.020746887966804906,0.8474358974358974,0.985769258058764
0.020746887966804906,0.0,0.9426264432364044
0.020746887966804906,0.8384615384615385,0.7580224131794744
0.020746887966804906,0.8525641025641025,0.7048234539398311
0.020746887966804906,0.6897435897435897,0.5909909616357109
0.020746887966804906,0.9038461538461539,0.5863053492039322
0.020746887966804906,0.6884615384615385,0.2850700939592679
0.020746887966804906,0.3256410256410256,0.28260589164320143
0.020746887966804906,0.9987179487179488,0.28190465059151826
0.024896265560165887,1.0,0.9990854079338707
0.024896265560165887,0.8474358974358974,0.9855449814335385
0.024896265560165887,0.0,0.9417551475474142
0.024896265560165887,0.8384615384615385,0.7573011026821239
0.024896265560165887,0.8525641025641025,0.7034117665004762
0.024896265560165887,0.6897435897435897,0.5883709189149023
0.024896265560165887,0.9038461538461539,0.5852478403318853
0.024896265560165887,0.9987179487179488,0.28411989016423506
0.024896265560165887,0.6884615384615385,0.2830882910987639
0.024896265560165887,0.3256410256410256,0.2807286403900441
0.03319502074688785,1.0,0.999257415519677
0.03319502074688785,0.8474358974358974,0.9906358843303074
0.03319502074688785,0.0,0.942558689669828
0.03319502074688785,0.8384615384615385,0.7079808529678363
